accuracy: [0.8437579274177551, 0.8888326287269592, 0.8987085223197937, 0.9017472863197327, 0.9092597365379333, 0.9114543795585632, 0.9114543795585632, 0.914915144443512, 0.9124673008918762, 0.9169409871101379, 0.9172786474227905, 0.9205706119537354, 0.9191356301307678, 0.9197264909744263, 0.9182915687561035, 0.9217523336410522, 0.9183759689331055, 0.9238625764846802, 0.9258040189743042, 0.926141619682312, 0.9276610016822815, 0.9276610016822815, 0.9276610016822815, 0.9279142618179321, 0.928083062171936, 0.9278298020362854, 0.9285051226615906, 0.9323879480361938, 0.9296868443489075, 0.9302777051925659, 0.9283362627029419, 0.9298556447029114, 0.9282518625259399, 0.9336540699005127, 0.9300245046615601, 0.9323879480361938, 0.9319658875465393, 0.9336540699005127, 0.9322191476821899, 0.9319658875465393, 0.9316282868385315, 0.9355111122131348, 0.9328100085258484, 0.9346669912338257, 0.9353422522544861, 0.9360175728797913, 0.9334852695465088, 0.9381278157234192, 0.9355955123901367, 0.9347513914108276, 0.9364396333694458, 0.9348358511924744, 0.9378745555877686, 0.9361019730567932, 0.9380434155464172, 0.9392251372337341, 0.9363551735877991, 0.93947833776474, 0.938465416431427, 0.940406858921051, 0.9382122159004211, 0.9344981908798218, 0.9411665201187134, 0.9382122159004211, 0.9395627379417419, 0.9386342763900757, 0.940406858921051, 0.9402380585670471, 0.9377057552337646, 0.9405756592750549, 0.9448805451393127, 0.9399847984313965, 0.9432767629623413, 0.9426015019416809, 0.9403224587440491, 0.9409977197647095, 0.939393937587738, 0.938465416431427, 0.942517101764679, 0.9419262409210205, 0.9422638416290283, 0.9410821199417114, 0.9427703022956848, 0.9436988234519958, 0.940491259098053, 0.9470751881599426, 0.9439520835876465, 0.9447117447853088, 0.9449649453163147, 0.942348301410675, 0.9466531872749329, 0.9462311267852783, 0.9435300230979919, 0.9421794414520264, 0.9460622668266296, 0.9469063878059387, 0.9469063878059387, 0.9462311267852783, 0.9485101699829102, 0.9451338052749634]
auc: [0.9126244187355042, 0.946617603302002, 0.9525927305221558, 0.9577555060386658, 0.9610880017280579, 0.9630517363548279, 0.9636027812957764, 0.964852511882782, 0.9650678634643555, 0.9656052589416504, 0.9690530300140381, 0.9696755409240723, 0.969697892665863, 0.9697837829589844, 0.9687819480895996, 0.9706166386604309, 0.9688878059387207, 0.9714526534080505, 0.9711282253265381, 0.9718276262283325, 0.9728758335113525, 0.9729403853416443, 0.9735704064369202, 0.9737603068351746, 0.9725243449211121, 0.9726592302322388, 0.9733811616897583, 0.9756713509559631, 0.973645806312561, 0.9742341637611389, 0.9750192165374756, 0.9753755331039429, 0.9749545454978943, 0.977051317691803, 0.9766308069229126, 0.9767360687255859, 0.976071298122406, 0.9766262173652649, 0.9773374199867249, 0.9781153202056885, 0.9762910604476929, 0.9776564836502075, 0.9766481518745422, 0.9771752953529358, 0.9782552123069763, 0.9787932634353638, 0.9775342345237732, 0.9781122207641602, 0.9782229661941528, 0.9792754054069519, 0.9785376191139221, 0.9795337319374084, 0.9810191988945007, 0.9799433350563049, 0.9801186919212341, 0.9805561304092407, 0.9799848794937134, 0.9802842736244202, 0.9803801774978638, 0.9808819890022278, 0.9802843332290649, 0.9797269701957703, 0.9805311560630798, 0.9803541898727417, 0.9814899563789368, 0.9814167022705078, 0.9806544780731201, 0.9819155335426331, 0.9796165823936462, 0.9812284708023071, 0.9821165204048157, 0.9815473556518555, 0.9830822348594666, 0.98137366771698, 0.9828513264656067, 0.9827885627746582, 0.9812440872192383, 0.9820766448974609, 0.9830780625343323, 0.9828574657440186, 0.9835177659988403, 0.9825252294540405, 0.9831783175468445, 0.9830798506736755, 0.9823776483535767, 0.9843102097511292, 0.9821851849555969, 0.9828294515609741, 0.9834423065185547, 0.9832383394241333, 0.9837536215782166, 0.9838135242462158, 0.9832985401153564, 0.9831482768058777, 0.9843537211418152, 0.9845098257064819, 0.9837219715118408, 0.9846761226654053, 0.9854947924613953, 0.9835301041603088]
loss: [0.352556049823761, 0.2710742652416229, 0.25356242060661316, 0.2415371537208557, 0.23034967482089996, 0.2241312563419342, 0.22292979061603546, 0.21678797900676727, 0.21602095663547516, 0.2135518193244934, 0.20345014333724976, 0.20241419970989227, 0.20205724239349365, 0.20157380402088165, 0.20278987288475037, 0.19745884835720062, 0.20344802737236023, 0.19378146529197693, 0.19270998239517212, 0.19334138929843903, 0.1894204020500183, 0.186349019408226, 0.1876579374074936, 0.1857241690158844, 0.1861228048801422, 0.18672049045562744, 0.1863614171743393, 0.17726607620716095, 0.18448320031166077, 0.18205925822257996, 0.1804742068052292, 0.18066540360450745, 0.1805664449930191, 0.1722828596830368, 0.17469964921474457, 0.17465026676654816, 0.17705973982810974, 0.1730697751045227, 0.17231199145317078, 0.17005375027656555, 0.17336012423038483, 0.16954419016838074, 0.1735580414533615, 0.17029882967472076, 0.16574256122112274, 0.16547493636608124, 0.16928909718990326, 0.16640546917915344, 0.16744044423103333, 0.16604897379875183, 0.16484349966049194, 0.16418281197547913, 0.15770433843135834, 0.16198338568210602, 0.15928734838962555, 0.15747983753681183, 0.1601526290178299, 0.15926504135131836, 0.15877942740917206, 0.15526096522808075, 0.16018009185791016, 0.16368505358695984, 0.15640993416309357, 0.15832491219043732, 0.1545378863811493, 0.15562964975833893, 0.15797148644924164, 0.15194810926914215, 0.1610206514596939, 0.15324631333351135, 0.14826083183288574, 0.1549878567457199, 0.14783424139022827, 0.15149517357349396, 0.1492587924003601, 0.14837327599525452, 0.1557346135377884, 0.15111960470676422, 0.14957989752292633, 0.14761458337306976, 0.1465260237455368, 0.149775892496109, 0.1480693519115448, 0.14736324548721313, 0.14909443259239197, 0.1415574550628662, 0.1495923548936844, 0.14551201462745667, 0.14483900368213654, 0.1481807380914688, 0.1417083591222763, 0.14196884632110596, 0.14653347432613373, 0.1466796100139618, 0.14119699597358704, 0.1409553438425064, 0.1408614069223404, 0.13980340957641602, 0.1370054930448532, 0.14541344344615936]
precision: [0.8817083835601807, 0.9152292609214783, 0.9265477657318115, 0.9321390986442566, 0.9333884716033936, 0.9357172250747681, 0.9337448477745056, 0.9395003318786621, 0.9373189806938171, 0.9449179172515869, 0.9407529234886169, 0.9463253617286682, 0.9442954659461975, 0.947139322757721, 0.9436299800872803, 0.9494405388832092, 0.9488304257392883, 0.9510027170181274, 0.9542253613471985, 0.9512746930122375, 0.953125, 0.950900137424469, 0.9525667428970337, 0.9531539082527161, 0.9529870748519897, 0.9501837491989136, 0.9521080851554871, 0.9577522277832031, 0.9580405354499817, 0.9569693207740784, 0.9515337347984314, 0.9576796293258667, 0.9493181109428406, 0.9556459784507751, 0.9571310877799988, 0.9558823704719543, 0.9562103748321533, 0.9575076699256897, 0.9558643102645874, 0.9549071788787842, 0.9576741456985474, 0.9610735774040222, 0.9583590030670166, 0.9657747149467468, 0.9650610089302063, 0.9620668292045593, 0.9578645825386047, 0.965106725692749, 0.9593877792358398, 0.96043461561203, 0.9640066027641296, 0.9600655436515808, 0.9609200358390808, 0.9639769196510315, 0.9647179245948792, 0.9631139039993286, 0.9596495032310486, 0.964650571346283, 0.9636140465736389, 0.9632188677787781, 0.9611393809318542, 0.9575942754745483, 0.9659322500228882, 0.9618911743164062, 0.9669472575187683, 0.9626834988594055, 0.9695159792900085, 0.962639570236206, 0.9633572101593018, 0.9645549058914185, 0.9685087203979492, 0.9643148183822632, 0.9638456702232361, 0.9645389914512634, 0.9626471996307373, 0.9632710814476013, 0.9625635743141174, 0.9583669900894165, 0.9620967507362366, 0.9652368426322937, 0.9628207683563232, 0.9612199664115906, 0.9651186466217041, 0.9640694260597229, 0.9639804363250732, 0.9681065678596497, 0.9680569767951965, 0.9637826681137085, 0.9651139378547668, 0.9647058844566345, 0.9639495015144348, 0.9661563038825989, 0.9653705954551697, 0.9631876945495605, 0.9661427140235901, 0.9669620990753174, 0.9654618501663208, 0.9628000259399414, 0.9687814712524414, 0.9664443135261536]
recall: [0.7489078640937805, 0.8264007568359375, 0.8385565280914307, 0.8400759696960449, 0.8569800853729248, 0.8598290681838989, 0.8619183301925659, 0.8641975522041321, 0.860588788986206, 0.8634377717971802, 0.8685659766197205, 0.8706552982330322, 0.8693257570266724, 0.8678062558174133, 0.8679962158203125, 0.8702753782272339, 0.8628680109977722, 0.8736941814422607, 0.8750237226486206, 0.878822386264801, 0.8805317878723145, 0.8828110098838806, 0.8811016082763672, 0.8811016082763672, 0.8816714286804199, 0.8839505910873413, 0.8835707306861877, 0.8869895339012146, 0.8803418874740601, 0.8828110098838806, 0.8837606906890869, 0.8811016082763672, 0.8858499526977539, 0.8921177387237549, 0.8820512890815735, 0.8888888955116272, 0.8875593543052673, 0.8902184367179871, 0.8885090351104736, 0.8888888955116272, 0.8852801322937012, 0.8909781575202942, 0.8873693943023682, 0.8843305110931396, 0.886609673500061, 0.8911681175231934, 0.8894587159156799, 0.8930674195289612, 0.8928775191307068, 0.8898385763168335, 0.8902184367179871, 0.8904083371162415, 0.8966761827468872, 0.8894587159156799, 0.8932573795318604, 0.8976258039474487, 0.894396960735321, 0.8966761827468872, 0.8953466415405273, 0.9002848863601685, 0.8972459435462952, 0.8921177387237549, 0.8993352055549622, 0.896486222743988, 0.8945869207382202, 0.8966761827468872, 0.8940171003341675, 0.9004748463630676, 0.8938271403312683, 0.8993352055549622, 0.9054130911827087, 0.8981956243515015, 0.906362771987915, 0.9040835499763489, 0.900664746761322, 0.9016144275665283, 0.898575484752655, 0.900664746761322, 0.906362771987915, 0.9018043875694275, 0.9050332307815552, 0.9038936495780945, 0.9038936495780945, 0.9071224927902222, 0.8997151255607605, 0.9109211564064026, 0.9037036895751953, 0.9097815752029419, 0.9090218544006348, 0.9033238291740417, 0.914150059223175, 0.9109211564064026, 0.9054130911827087, 0.9044634103775024, 0.910541296005249, 0.9116809368133545, 0.9132003784179688, 0.9143399596214294, 0.9135802388191223, 0.9080721735954285]
val_accuracy: [0.7501898407936096, 0.7714502811431885, 0.7418375015258789, 0.8078967332839966, 0.733485221862793, 0.8283978700637817, 0.8139711618423462, 0.8078967332839966, 0.8177676796913147, 0.8466210961341858, 0.8413059711456299, 0.8078967332839966, 0.7615793347358704, 0.8101746439933777, 0.8238420486450195, 0.8534548282623291, 0.8033409118652344, 0.8253606557846069, 0.827638566493988, 0.8481397032737732, 0.832953691482544, 0.801822304725647, 0.8071374297142029, 0.8504176139831543, 0.832953691482544, 0.8762338757514954, 0.8337129950523376, 0.8162490725517273, 0.8390281200408936, 0.8025816082954407, 0.8443431854248047, 0.8344722986221313, 0.8602885603904724, 0.8397874236106873, 0.8451024889945984, 0.835231602191925, 0.8291571736335754, 0.8390281200408936, 0.8557327389717102, 0.8405466675758362, 0.8397874236106873, 0.8230827450752258, 0.8488990068435669, 0.8337129950523376, 0.8397874236106873, 0.8291571736335754, 0.8451024889945984, 0.8496583104133606, 0.8162490725517273, 0.8147304654121399, 0.8253606557846069, 0.8451024889945984, 0.8139711618423462, 0.8686408400535583, 0.8359909057617188, 0.8709187507629395, 0.8519362211227417, 0.8610478639602661, 0.874715268611908, 0.8595292568206787, 0.8451024889945984, 0.8739559650421143, 0.867122232913971, 0.8610478639602661, 0.8701594471931458, 0.8633257150650024, 0.8777524828910828, 0.8451024889945984, 0.8580106496810913, 0.8488990068435669, 0.8633257150650024, 0.8321943879127502, 0.8504176139831543, 0.8625664114952087, 0.8580106496810913, 0.8640850186347961, 0.8314350843429565, 0.8557327389717102, 0.8656036257743835, 0.8656036257743835, 0.8572513461112976, 0.8458617925643921, 0.8481397032737732, 0.8390281200408936, 0.8504176139831543, 0.851176917552948, 0.8625664114952087, 0.8731966614723206, 0.8595292568206787, 0.8405466675758362, 0.8428245782852173, 0.8731966614723206, 0.8709187507629395, 0.8731966614723206, 0.8428245782852173, 0.8777524828910828, 0.8974943161010742, 0.8876233696937561, 0.8458617925643921, 0.8413059711456299]
val_auc: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
val_loss: [0.4858279824256897, 0.4742586314678192, 0.4638875722885132, 0.3871721625328064, 0.5095817446708679, 0.35906535387039185, 0.3485415577888489, 0.3989146053791046, 0.34656277298927307, 0.34200534224510193, 0.2921335995197296, 0.3778493404388428, 0.4612014889717102, 0.40697330236434937, 0.35453131794929504, 0.29861125349998474, 0.3870816230773926, 0.3422294855117798, 0.35933157801628113, 0.32924696803092957, 0.3438248038291931, 0.3915141522884369, 0.3671008050441742, 0.3026566207408905, 0.3111555576324463, 0.27252721786499023, 0.33709460496902466, 0.3515162169933319, 0.3359074890613556, 0.36170437932014465, 0.2814602553844452, 0.3425779938697815, 0.2870157063007355, 0.35872647166252136, 0.30768918991088867, 0.32705047726631165, 0.34349653124809265, 0.30961108207702637, 0.29022589325904846, 0.3042844235897064, 0.30996406078338623, 0.34444722533226013, 0.2948691248893738, 0.29859161376953125, 0.3255974054336548, 0.3327808976173401, 0.30332842469215393, 0.3114035427570343, 0.38463425636291504, 0.3623465299606323, 0.33310839533805847, 0.30547571182250977, 0.37807363271713257, 0.2676803469657898, 0.31514081358909607, 0.2576538324356079, 0.27539047598838806, 0.2623107433319092, 0.26478374004364014, 0.276807576417923, 0.28691941499710083, 0.25502392649650574, 0.25398820638656616, 0.29473674297332764, 0.2551025450229645, 0.26694434881210327, 0.2263089120388031, 0.30750739574432373, 0.27611881494522095, 0.3001845180988312, 0.2801160514354706, 0.3317568600177765, 0.33124446868896484, 0.25102150440216064, 0.26435646414756775, 0.2837092876434326, 0.3202345371246338, 0.2625783085823059, 0.26464521884918213, 0.2532927393913269, 0.2715196907520294, 0.3037468194961548, 0.2624516487121582, 0.30060040950775146, 0.2797531485557556, 0.28905901312828064, 0.28498247265815735, 0.23730435967445374, 0.2896699607372284, 0.31182917952537537, 0.3140525221824646, 0.24285708367824554, 0.25834882259368896, 0.25820040702819824, 0.31871116161346436, 0.2637346088886261, 0.21773937344551086, 0.23011115193367004, 0.3136802315711975, 0.2982774078845978]
val_precision: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
val_recall: [0.7501898407936096, 0.7714502811431885, 0.7418375015258789, 0.8078967332839966, 0.733485221862793, 0.8283978700637817, 0.8139711618423462, 0.8078967332839966, 0.8177676796913147, 0.8466210961341858, 0.8413059711456299, 0.8078967332839966, 0.7615793347358704, 0.8101746439933777, 0.8238420486450195, 0.8534548282623291, 0.8033409118652344, 0.8253606557846069, 0.827638566493988, 0.8481397032737732, 0.832953691482544, 0.801822304725647, 0.8071374297142029, 0.8504176139831543, 0.832953691482544, 0.8762338757514954, 0.8337129950523376, 0.8162490725517273, 0.8390281200408936, 0.8025816082954407, 0.8443431854248047, 0.8344722986221313, 0.8602885603904724, 0.8397874236106873, 0.8451024889945984, 0.835231602191925, 0.8291571736335754, 0.8390281200408936, 0.8557327389717102, 0.8405466675758362, 0.8397874236106873, 0.8230827450752258, 0.8488990068435669, 0.8337129950523376, 0.8397874236106873, 0.8291571736335754, 0.8451024889945984, 0.8496583104133606, 0.8162490725517273, 0.8147304654121399, 0.8253606557846069, 0.8451024889945984, 0.8139711618423462, 0.8686408400535583, 0.8359909057617188, 0.8709187507629395, 0.8519362211227417, 0.8610478639602661, 0.874715268611908, 0.8595292568206787, 0.8451024889945984, 0.8739559650421143, 0.867122232913971, 0.8610478639602661, 0.8701594471931458, 0.8633257150650024, 0.8777524828910828, 0.8451024889945984, 0.8580106496810913, 0.8488990068435669, 0.8633257150650024, 0.8321943879127502, 0.8504176139831543, 0.8625664114952087, 0.8580106496810913, 0.8640850186347961, 0.8314350843429565, 0.8557327389717102, 0.8656036257743835, 0.8656036257743835, 0.8572513461112976, 0.8458617925643921, 0.8481397032737732, 0.8390281200408936, 0.8504176139831543, 0.851176917552948, 0.8625664114952087, 0.8731966614723206, 0.8595292568206787, 0.8405466675758362, 0.8428245782852173, 0.8731966614723206, 0.8709187507629395, 0.8731966614723206, 0.8428245782852173, 0.8777524828910828, 0.8974943161010742, 0.8876233696937561, 0.8458617925643921, 0.8413059711456299]
